"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YPL215W_mRNA",90.6509480881865,0.10193126927987,0.239661682152354,0.425313167980986,0.670608395570152,0.745277224464952
"YMR315W-A_mRNA",2.50668288802426,1.14855069216795,1.14258273856724,1.00522321351379,0.314789379751916,0.414804066737565
"YMR237W_mRNA",84.6283810981593,-0.716363054333332,0.262438864810849,-2.72963783336605,0.00634039379349711,0.0151016218952216
"YNL293W_mRNA",46.1591777024834,-0.483384189466351,0.291260608381073,-1.65962775451568,0.0969893613162937,0.158759961782714
"YDR495C_mRNA",145.694407446314,1.07404310469675,0.33258541761239,3.22937521556789,0.00124061008357279,0.00354507967073236
"YCR088W_mRNA",121.591144560231,1.24158816911583,0.250816921306007,4.95017705604099,7.41459961288614e-07,4.11864437742965e-06
"YKL141W_mRNA",826.961507352039,0.046475142591642,0.173483964297581,0.267893016970273,0.788781668959513,0.842483690236837
"YDR357C_mRNA",85.5754681074511,2.80309584667849,0.357441893668851,7.84210216073719,4.43065659842696e-15,7.16364834715053e-14
"YNL098C_mRNA",194.470552759118,0.76163662091723,0.218077754628932,3.49250028831774,0.000478521079401254,0.00152252339419937
"YML095C_mRNA",16.762168903852,-1.10741288650241,0.483977009098929,-2.28815184540315,0.0221286798903501,0.0452570419958177
"YIL066C_mRNA",16.6557444037573,1.0610685958375,0.460054466970394,2.30639776812727,0.0210884165906743,0.0434237765924931
"YLR166C_mRNA",92.4889835121273,-0.537321818314599,0.274110732442237,-1.96023633780129,0.049968173085065,0.0910575851101616
"YDR370C_mRNA",44.6765020055424,-1.12168042075474,0.296606587730319,-3.78171108517185,0.000155754069813901,0.000549648827661751
"YBL070C_mRNA",3.87398905332227,1.84015856405079,0.877978605500395,2.09590365018292,0.0360907388573855,0.0685680764023108
"YKL065C_mRNA",259.226542191431,1.77977517207015,0.207548650839659,8.57521918292355,9.88982724404625e-18,2.23066637269627e-16
"YBR054W_mRNA",2887.48383764184,-2.40918321410656,0.150787302116701,-15.9773613579344,1.83761489236415e-57,3.75703328638837e-55
"YIR029W_mRNA",29.7108911032418,0.643460559549953,0.387778226718298,1.65935195742023,0.0970448911708377,0.158778629197948
"YDR298C_mRNA",492.551941696789,0.5164614153251,0.172835929439795,2.98816002551716,0.00280662559038373,0.00732635625694073
"YCR037C_mRNA",87.9957525321978,-1.57135785682731,0.252706292603138,-6.21811922703105,5.03149197380634e-10,4.53621566571616e-09
"YGR232W_mRNA",107.045115570474,0.605149126801566,0.208710108229936,2.89947205688224,0.00373791661140921,0.00948775149503867
"YIR018C-A_mRNA",10.1480046741973,-0.149430675579884,0.508055176250311,-0.294122927125266,0.768663972014094,0.826848651497849
"YBL039W-B_mRNA",40.8992364785384,1.70491709625555,0.339744517637042,5.01823284188196,5.21489490782666e-07,2.98842711806558e-06
"YMR018W_mRNA",11.0359444989711,-0.286112415778172,0.530141629206537,-0.539690527994182,0.58941047329916,0.677245028964844
"YKL013C_mRNA",139.901002049794,0.0207488328080182,0.220516434512627,0.0940920020490817,0.925036073635828,0.944254893654998
"YGR227W_mRNA",52.2474595116474,-0.616316314029018,0.292259527045118,-2.10879802708321,0.0349620189878699,0.0668242691028708
